id,originalUrl,migratedUrl,category,subCategory,sheet
loans-for-sinmathaya-subthawee-deposit-customers,https://www.bangkokbank.com/th-TH/Personal/My-Home/Home-Loan/Loans-for-Sinmathaya-Subthawee-Deposit-Customers,https://prod-aem.bangkokbank.com/th/personal/my-home/home-loan/loans-for-sinmathaya-subthawee-deposit-customers,Personal,My Home,TH Pages - Categorized
loans-for-wealth-and-privatebank-customers,https://www.bangkokbank.com/th-TH/Personal/My-Home/Home-Loan/Loans-for-Wealth-and-PrivateBank-Customers,https://prod-aem.bangkokbank.com/th/personal/my-home/home-loan/loans-for-wealth-and-privatebank-customers,Personal,My Home,TH Pages - Categorized
servishero,https://www.bangkokbank.com/th-TH/Personal/My-Home/Home-Loan/ServisHero,https://prod-aem.bangkokbank.com/th/personal/my-home/home-loan/servishero,Personal,My Home,TH Pages - Categorized
ift,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-iBanking/IFT,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-ibanking/ift,Personal,Digital Banking,TH Pages - Categorized
mutualfunds-document-service,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-iBanking/MutualFunds-Document-Service,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-ibanking/mutualfunds-document-service,Personal,Digital Banking,TH Pages - Categorized
personal-financial-app,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-iBanking/Personal-Financial-App,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-ibanking/personal-financial-app,Personal,Digital Banking,TH Pages - Categorized
premium-investment-services,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-iBanking/Premium-Investment-Services,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-ibanking/premium-investment-services,Personal,Digital Banking,TH Pages - Categorized
directdebitfcd,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/DirectDebitFCD,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/directdebitfcd,Personal,Digital Banking,TH Pages - Categorized
directdebitfcd-allgold,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/DirectDebitFCD-ALLGOLD,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/directdebitfcd-allgold,Personal,Digital Banking,TH Pages - Categorized
friends-get-friends,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/Friends-Get-Friends,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/friends-get-friends,Personal,Digital Banking,TH Pages - Categorized
how-to-check-version,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/How-To-Check-Version,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/how-to-check-version,Personal,Digital Banking,TH Pages - Categorized
exchange-rate-alert,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/How-to-Use/Exchange-Rate-Alert,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/how-to-use/exchange-rate-alert,Personal,Digital Banking,TH Pages - Categorized
hunt-planktons-gamification,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/Hunt-Planktons-Gamification,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/hunt-planktons-gamification,Personal,Digital Banking,TH Pages - Categorized
mb-securityupgrade,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/MB-SecurityUpgrade,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/mb-securityupgrade,Personal,Digital Banking,TH Pages - Categorized
rov,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Bualuang-mBanking/RoV,https://prod-aem.bangkokbank.com/th/personal/digital-banking/bualuang-mbanking/rov,Personal,Digital Banking,TH Pages - Categorized
dstatement,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/dStatement,https://prod-aem.bangkokbank.com/th/personal/digital-banking/dstatement,Personal,Digital Banking,TH Pages - Categorized
ndid,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/NDID,https://prod-aem.bangkokbank.com/th/personal/digital-banking/ndid,Personal,Digital Banking,TH Pages - Categorized
promptpay,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/PromptPay,https://prod-aem.bangkokbank.com/th/personal/digital-banking/promptpay,Personal,Digital Banking,TH Pages - Categorized
self-services,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Self-Services,https://prod-aem.bangkokbank.com/th/personal/digital-banking/self-services,Personal,Digital Banking,TH Pages - Categorized
bualuang-atm,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Self-Services/Bualuang-ATM,https://prod-aem.bangkokbank.com/th/personal/digital-banking/self-services/bualuang-atm,Personal,Digital Banking,TH Pages - Categorized
phone-banking,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/Self-Services/Phone-Banking,https://prod-aem.bangkokbank.com/th/personal/digital-banking/self-services/phone-banking,Personal,Digital Banking,TH Pages - Categorized
sms-account-alert,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/SMS-Services/SMS-Account-Alert,https://prod-aem.bangkokbank.com/th/personal/digital-banking/sms-services/sms-account-alert,Personal,Digital Banking,TH Pages - Categorized
sms-remittance-alert,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/SMS-Services/SMS-Remittance-Alert,https://prod-aem.bangkokbank.com/th/personal/digital-banking/sms-services/sms-remittance-alert,Personal,Digital Banking,TH Pages - Categorized
super-sms,https://www.bangkokbank.com/th-TH/Personal/Digital-Banking/SMS-Services/Super-SMS,https://prod-aem.bangkokbank.com/th/personal/digital-banking/sms-services/super-sms,Personal,Digital Banking,TH Pages - Categorized
bualuang-payroll,https://www.bangkokbank.com/th-TH/Personal/Bualuang-Payroll,https://prod-aem.bangkokbank.com/th/personal/bualuang-payroll,Personal,Bualuang Payroll,TH Pages - Categorized
bualuang-payroll-benefits-7-eleven,https://www.bangkokbank.com/th-TH/Personal/Bualuang-Payroll/Bualuang-Payroll-Benefits/7-Eleven,https://prod-aem.bangkokbank.com/th/personal/bualuang-payroll/bualuang-payroll-benefits/7-eleven,Personal,Bualuang Payroll,TH Pages - Categorized
boontongkee,https://www.bangkokbank.com/th-TH/Personal/Bualuang-Payroll/Bualuang-Payroll-Benefits/BoonTongKee,https://prod-aem.bangkokbank.com/th/personal/bualuang-payroll/bualuang-payroll-benefits/boontongkee,Personal,Bualuang Payroll,TH Pages - Categorized
digital-banking,https://www.bangkokbank.com/th-TH/Personal/Bualuang-Payroll/Bualuang-Payroll-Benefits/Digital-Banking,https://prod-aem.bangkokbank.com/th/personal/bualuang-payroll/bualuang-payroll-benefits/digital-banking,Personal,Bualuang Payroll,TH Pages - Categorized
payroll-pvd,https://www.bangkokbank.com/th-TH/Personal/Bualuang-Payroll/Bualuang-Payroll-Services/Payroll-PVD,https://prod-aem.bangkokbank.com/th/personal/bualuang-payroll/bualuang-payroll-services/payroll-pvd,Personal,Bualuang Payroll,TH Pages - Categorized
manage-my-business,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business,Business Banking,Manage My Business,TH Pages - Categorized
bizpromptpay,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/BizPromptPay,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/bizpromptpay,Business Banking,Manage My Business,TH Pages - Categorized
bangkok-bank-bizpromptpay,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/Bangkok-Bank-BizPromptPay,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/bangkok-bank-bizpromptpay,Business Banking,Manage My Business,TH Pages - Categorized
bill-alert,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/Bill-Alert,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/bill-alert,Business Banking,Manage My Business,TH Pages - Categorized
bualuang-smart-bill-payment,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/Bualuang-Smart-Bill-Payment,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/bualuang-smart-bill-payment,Business Banking,Manage My Business,TH Pages - Categorized
cash-collection-and-delivery,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/Cash-Collection-and-Delivery,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/cash-collection-and-delivery,Business Banking,Manage My Business,TH Pages - Categorized
cheque-collection,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/Cheque-Collection,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/cheque-collection,Business Banking,Manage My Business,TH Pages - Categorized
direct-debit,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/Direct-Debit,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/direct-debit,Business Banking,Manage My Business,TH Pages - Categorized
dlt-vehicle-tax-plus,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/DLT-Vehicle-Tax-Plus,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/dlt-vehicle-tax-plus,Business Banking,Manage My Business,TH Pages - Categorized
ebpp,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/EBPP,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/ebpp,Business Banking,Manage My Business,TH Pages - Categorized
icash-donation,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/iCash-Donation,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/icash-donation,Business Banking,Manage My Business,TH Pages - Categorized
unit-donation-edonation,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/iCash-Donation/Unit-Donation-eDonation,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/icash-donation/unit-donation-edonation,Business Banking,Manage My Business,TH Pages - Categorized
international-fund-transfer-inward,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Collections/International-Fund-Transfer-Inward,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/collections/international-fund-transfer-inward,Business Banking,Manage My Business,TH Pages - Categorized
bbl-caltex-fleet-card,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Commercial-Cards/BBL-Caltex-Fleet-Card,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/commercial-cards/bbl-caltex-fleet-card,Business Banking,Manage My Business,TH Pages - Categorized
bbl-ptt-fleet-card,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Commercial-Cards/BBL-PTT-Fleet-Card,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/commercial-cards/bbl-ptt-fleet-card,Business Banking,Manage My Business,TH Pages - Categorized
corporate-card,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Commercial-Cards/Corporate-Card,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/commercial-cards/corporate-card,Business Banking,Manage My Business,TH Pages - Categorized
debit-purchasing-card,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Commercial-Cards/Debit-Purchasing-Card,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/commercial-cards/debit-purchasing-card,Business Banking,Manage My Business,TH Pages - Categorized
government-card,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Commercial-Cards/Government-Card,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/commercial-cards/government-card,Business Banking,Manage My Business,TH Pages - Categorized
purchasing-credit-card,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Commercial-Cards/Purchasing-Credit-Card,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/commercial-cards/purchasing-credit-card,Business Banking,Manage My Business,TH Pages - Categorized
biz-ibanking,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Digital-Banking/BIZ-iBanking,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/digital-banking/biz-ibanking,Business Banking,Manage My Business,TH Pages - Categorized
frequently-asked-questions,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Digital-Banking/BIZ-iBanking/Frequently-Asked-Questions,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/digital-banking/biz-ibanking/frequently-asked-questions,Business Banking,Manage My Business,TH Pages - Categorized
securitytips,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Digital-Banking/BIZ-iBanking/SecurityTips,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/digital-banking/biz-ibanking/securitytips,Business Banking,Manage My Business,TH Pages - Categorized
corporate-icash,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Digital-Banking/Corporate-iCash,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/digital-banking/corporate-icash,Business Banking,Manage My Business,TH Pages - Categorized
icash-newsystem,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Digital-Banking/iCash-NewSystem,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/digital-banking/icash-newsystem,Business Banking,Manage My Business,TH Pages - Categorized
how-to-apply,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Digital-Banking/iCash-NewSystem/How-To-Apply,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/digital-banking/icash-newsystem/how-to-apply,Business Banking,Manage My Business,TH Pages - Categorized
online-training,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Digital-Banking/iCash-NewSystem/Online-Training,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/digital-banking/icash-newsystem/online-training,Business Banking,Manage My Business,TH Pages - Categorized
pooling-inter-company,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Liquidity-Management/Pooling-Inter-company,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/liquidity-management/pooling-inter-company,Business Banking,Manage My Business,TH Pages - Categorized
sweeping-intra-company,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Liquidity-Management/Sweeping-Intra-company,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/liquidity-management/sweeping-intra-company,Business Banking,Manage My Business,TH Pages - Categorized
alipay-wechatpay,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Merchant-Services/AliPay-WeChatPay,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/merchant-services/alipay-wechatpay,Business Banking,Manage My Business,TH Pages - Categorized
be-smart,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Merchant-Services/Be-Smart,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/merchant-services/be-smart,Business Banking,Manage My Business,TH Pages - Categorized
bemerchant-nextgen,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Merchant-Services/BeMerchant-NextGen,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/merchant-services/bemerchant-nextgen,Business Banking,Manage My Business,TH Pages - Categorized
dynamic-currency-conversion,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Merchant-Services/Dynamic-Currency-Conversion,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/merchant-services/dynamic-currency-conversion,Business Banking,Manage My Business,TH Pages - Categorized
merchant-ipay,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Merchant-Services/Merchant-iPay,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/merchant-services/merchant-ipay,Business Banking,Manage My Business,TH Pages - Categorized
payments-on-edc,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Merchant-Services/Payments-on-EDC,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/merchant-services/payments-on-edc,Business Banking,Manage My Business,TH Pages - Categorized
qr-code-payments-on-edc,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Merchant-Services/QR-Code-Payments-on-EDC,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/merchant-services/qr-code-payments-on-edc,Business Banking,Manage My Business,TH Pages - Categorized
current-account,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Operating-Accounts/Current-Account,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/operating-accounts/current-account,Business Banking,Manage My Business,TH Pages - Categorized
fixed-deposit-account,https://www.bangkokbank.com/th-TH/Business-Banking/Manage-My-Business/Operating-Accounts/Fixed-Deposit-Account,https://prod-aem.bangkokbank.com/th/business-banking/manage-my-business/operating-accounts/fixed-deposit-account,Business Banking,Manage My Business,TH Pages - Categorized
